Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit,Shipping_Days,Revenue,Profit_Margin,Cost,Has_Discount,Order_Year,Order_Month,Order_Quarter,Order_DayOfWeek,Order_YearMonth,Order_Size,Profit_Category
1010,CA-2017-135034,2017-01-08,2017-03-08,First Class,AT-10735,Annie Thurman,Consumer,United States,Chicago,Illinois,60653,Central,Kelly Williams,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,Not,95.984,2,0.2,5.999,59,95.984,6.25,89.985,1,2017,1,1,Sunday,2017-01,Small,Profitable
1011,CA-2014-158540,2014-11-24,2014-11-26,First Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Diego,California,92037,West,Anna Andreadi,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Not,151.72,4,0.0,27.3096,2,151.72,18.0,124.4104,0,2014,11,4,Monday,2014-11,Medium,Profitable
1012,CA-2017-118437,2017-06-17,2017-06-21,Second Class,PF-19165,Philip Fox,Consumer,United States,Olympia,Washington,98502,West,Anna Andreadi,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Not,155.25,3,0.0,46.575,4,155.25,30.000000000000004,108.675,0,2017,6,2,Saturday,2017-06,Medium,Profitable
1013,CA-2017-118437,2017-06-17,2017-06-21,Second Class,PF-19165,Philip Fox,Consumer,United States,Olympia,Washington,98502,West,Anna Andreadi,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,Not,14.03,1,0.0,4.0687,4,14.03,28.999999999999996,9.9613,0,2017,6,2,Saturday,2017-06,Small,Profitable
1014,US-2015-126214,2015-12-21,2015-12-24,Second Class,JS-15880,John Stevenson,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,Yes,1618.37,13,0.0,356.0414,3,1618.37,22.000000000000004,1262.3285999999998,0,2015,12,4,Monday,2015-12,Bulk,Profitable
1015,US-2015-126214,2015-12-21,2015-12-24,Second Class,JS-15880,John Stevenson,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,Yes,99.6,1,0.0,36.852,3,99.6,37.0,62.748,0,2015,12,4,Monday,2015-12,Small,Profitable
1016,CA-2015-133025,2015-09-17,2015-09-19,Second Class,MO-17800,Meg O'Connel,Home Office,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,Not,32.4,5,0.0,15.552,2,32.4,48.0,16.848,0,2015,9,3,Thursday,2015-09,Medium,Profitable
1017,CA-2015-108665,2015-06-07,2015-10-07,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,Chuck Magee,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,Not,13.96,2,0.0,6.7008,122,13.96,48.0,7.259200000000001,0,2015,6,2,Sunday,2015-06,Small,Profitable
1018,CA-2015-108665,2015-06-07,2015-10-07,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,Chuck Magee,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Not,155.82,3,0.0,63.8862,122,155.82,41.0,91.93379999999999,0,2015,6,2,Sunday,2015-06,Medium,Profitable
1019,CA-2015-108665,2015-06-07,2015-10-07,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,Chuck Magee,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,Not,124.95,5,0.0,2.499,122,124.95,2.0,122.45100000000001,0,2015,6,2,Sunday,2015-06,Medium,Profitable
1020,CA-2015-108665,2015-06-07,2015-10-07,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,Chuck Magee,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,Not,601.65,5,0.0,156.429,122,601.65,26.0,445.221,0,2015,6,2,Sunday,2015-06,Medium,Profitable
1021,CA-2015-124450,2015-04-27,2015-04-27,Standard Class,GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,20016,East,Chuck Magee,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,Not,22.74,3,0.0,8.8686,0,22.74,39.00000000000001,13.871399999999998,0,2015,4,2,Monday,2015-04,Medium,Profitable
1022,CA-2015-124450,2015-04-27,2015-04-27,Standard Class,GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,20016,East,Chuck Magee,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,Not,1267.53,3,0.0,316.8825,0,1267.53,25.0,950.6475,0,2015,4,2,Monday,2015-04,Medium,Profitable
1023,CA-2015-124450,2015-04-27,2015-04-27,Standard Class,GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,20016,East,Chuck Magee,TEC-MA-10004212,Technology,Machines,Cisco SPA525G2 5-Line IP Phone,Not,1379.92,8,0.0,648.5624,0,1379.92,47.0,731.3576,0,2015,4,2,Monday,2015-04,Large,Profitable
1024,CA-2015-167269,2015-06-16,2015-06-20,Standard Class,PB-19150,Philip Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,Not,6.208,2,0.2,2.1728,4,6.208,35.0,4.0352,1,2015,6,2,Tuesday,2015-06,Small,Profitable
1025,CA-2017-106964,2017-12-17,2017-12-20,First Class,HR-14770,Hallie Redmond,Home Office,United States,Los Angeles,California,90045,West,Anna Andreadi,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,Not,11.808,2,0.2,4.2804,3,11.808,36.25000000000001,7.5276,1,2017,12,4,Sunday,2017-12,Small,Profitable
1026,CA-2016-126529,2016-11-01,2016-11-01,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503,East,Chuck Magee,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,Yes,15.552,3,0.2,5.4432,0,15.552,35.0,10.108799999999999,1,2016,11,4,Tuesday,2016-11,Medium,Profitable
1027,CA-2016-126529,2016-11-01,2016-11-01,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503,East,Chuck Magee,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,Yes,63.312,3,0.2,20.5764,0,63.312,32.5,42.7356,1,2016,11,4,Tuesday,2016-11,Medium,Profitable
1028,CA-2016-126529,2016-11-01,2016-11-01,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503,East,Chuck Magee,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Yes,15.588,2,0.4,-9.8724,0,15.588,-63.33333333333334,25.4604,1,2016,11,4,Tuesday,2016-11,Small,Loss
1029,CA-2014-163552,2014-11-07,2014-11-07,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601,East,Chuck Magee,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,Not,177.2,5,0.0,83.284,0,177.2,47.00000000000001,93.91599999999998,0,2014,11,4,Friday,2014-11,Medium,Profitable
1030,CA-2014-163552,2014-11-07,2014-11-07,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601,East,Chuck Magee,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,Not,197.97,3,0.0,57.4113,0,197.97,28.999999999999996,140.5587,0,2014,11,4,Friday,2014-11,Medium,Profitable
1031,CA-2014-163552,2014-11-07,2014-11-07,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601,East,Chuck Magee,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,Not,854.94,3,0.0,213.735,0,854.94,25.0,641.205,0,2014,11,4,Friday,2014-11,Medium,Profitable
1032,CA-2014-163552,2014-11-07,2014-11-07,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601,East,Chuck Magee,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,Not,124.11,9,0.0,52.1262,0,124.11,42.0,71.9838,0,2014,11,4,Friday,2014-11,Large,Profitable
1033,CA-2014-163552,2014-11-07,2014-11-07,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601,East,Chuck Magee,OFF-LA-10001175,Office Supplies,Labels,Avery 514,Not,14.4,5,0.0,7.056,0,14.4,49.0,7.344,0,2014,11,4,Friday,2014-11,Medium,Profitable
1034,CA-2016-109820,2016-11-20,2016-11-22,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,45231,East,Chuck Magee,OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,Not,15.696,3,0.2,5.1012,2,15.696,32.5,10.5948,1,2016,11,4,Sunday,2016-11,Medium,Profitable
1035,CA-2016-109820,2016-11-20,2016-11-22,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,45231,East,Chuck Magee,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,Not,2.628,2,0.7,-1.9272,2,2.628,-73.33333333333333,4.5552,1,2016,11,4,Sunday,2016-11,Small,Loss
1036,CA-2016-109820,2016-11-20,2016-11-22,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,45231,East,Chuck Magee,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,Not,14.427,3,0.7,-10.5798,2,14.427,-73.33333333333334,25.0068,1,2016,11,4,Sunday,2016-11,Medium,Loss
1037,CA-2016-113061,2016-04-22,2016-04-26,Standard Class,EL-13735,Ed Ludwig,Home Office,United States,Jefferson City,Missouri,65109,Central,Kelly Williams,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Not,86.62,2,0.0,8.662,4,86.62,10.0,77.958,0,2016,4,2,Friday,2016-04,Small,Profitable
1038,CA-2015-127418,2015-06-13,2015-06-14,First Class,JJ-15445,Jennifer Jackson,Consumer,United States,Los Angeles,California,90004,West,Anna Andreadi,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,Not,36.624,3,0.2,13.734,1,36.624,37.5,22.89,1,2015,6,2,Saturday,2015-06,Medium,Profitable
1039,CA-2017-121818,2017-11-20,2017-11-21,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,27217,South,Cassandra Brandow,OFF-AR-10000203,Office Supplies,Art,Newell 336,Not,23.968,7,0.2,2.6964,1,23.968,11.25,21.2716,1,2017,11,4,Monday,2017-11,Large,Profitable
1040,CA-2017-121818,2017-11-20,2017-11-21,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,27217,South,Cassandra Brandow,OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors,Not,28.728,3,0.2,1.7955,1,28.728,6.25,26.9325,1,2017,11,4,Monday,2017-11,Medium,Profitable
1041,CA-2016-127670,2016-03-20,2016-03-24,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Saint Peters,Missouri,63376,Central,Kelly Williams,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,Not,697.16,4,0.0,146.4036,4,697.16,21.000000000000004,550.7564,0,2016,3,1,Sunday,2016-03,Medium,Profitable
1042,CA-2016-102981,2016-06-09,2016-09-09,Second Class,MO-17500,Mary O'Rourke,Consumer,United States,New York City,New York,10035,East,Chuck Magee,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,Not,31.86,2,0.0,11.151,92,31.86,35.0,20.709,0,2016,6,2,Thursday,2016-06,Small,Profitable
1043,CA-2016-102981,2016-06-09,2016-09-09,Second Class,MO-17500,Mary O'Rourke,Consumer,United States,New York City,New York,10035,East,Chuck Magee,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Not,722.352,3,0.2,90.294,92,722.352,12.5,632.058,1,2016,6,2,Thursday,2016-06,Medium,Profitable
1044,CA-2017-115651,2017-09-07,2017-12-07,First Class,NS-18640,Noel Staavos,Corporate,United States,Chicago,Illinois,60610,Central,Kelly Williams,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",Not,8.84,5,0.2,2.9835,91,8.84,33.75,5.8565000000000005,1,2017,9,3,Thursday,2017-09,Medium,Profitable
1045,CA-2017-115651,2017-09-07,2017-12-07,First Class,NS-18640,Noel Staavos,Corporate,United States,Chicago,Illinois,60610,Central,Kelly Williams,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,Not,58.464,9,0.8,-146.16,91,58.464,-250.0,204.624,1,2017,9,3,Thursday,2017-09,Large,Loss
1046,CA-2017-152702,2017-12-10,2017-12-10,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Rockford,Illinois,61107,Central,Kelly Williams,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",Not,254.604,14,0.3,-18.186,0,254.604,-7.142857142857142,272.79,1,2017,12,4,Sunday,2017-12,Bulk,Loss
1047,CA-2016-169103,2016-08-03,2016-08-03,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,33142,South,Cassandra Brandow,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,Not,1363.96,5,0.2,85.2475,0,1363.96,6.25,1278.7125,1,2016,8,3,Wednesday,2016-08,Medium,Profitable
1048,CA-2016-169103,2016-08-03,2016-08-03,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,33142,South,Cassandra Brandow,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Not,102.36,3,0.2,-3.8385,0,102.36,-3.75,106.1985,1,2016,8,3,Wednesday,2016-08,Medium,Loss
1049,CA-2014-139192,2014-05-27,2014-05-27,Second Class,LC-16885,Lena Creighton,Consumer,United States,San Francisco,California,94109,West,Anna Andreadi,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,Not,1113.504,12,0.2,125.2692,0,1113.504,11.25,988.2348,1,2014,5,2,Tuesday,2014-05,Bulk,Profitable
1050,CA-2014-139192,2014-05-27,2014-05-27,Second Class,LC-16885,Lena Creighton,Consumer,United States,San Francisco,California,94109,West,Anna Andreadi,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,Not,99.99,1,0.0,37.9962,0,99.99,38.00000000000001,61.99379999999999,0,2014,5,2,Tuesday,2014-05,Small,Profitable
1051,US-2015-153500,2015-03-07,2015-05-07,First Class,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Not,168.464,2,0.2,-29.4812,61,168.464,-17.5,197.9452,1,2015,3,1,Saturday,2015-03,Small,Loss
1052,US-2015-153500,2015-03-07,2015-05-07,First Class,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Not,6.72,2,0.2,2.436,61,6.72,36.25,4.284,1,2015,3,1,Saturday,2015-03,Small,Profitable
1053,US-2015-153500,2015-03-07,2015-05-07,First Class,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",Not,282.888,9,0.2,56.5776,61,282.888,20.0,226.3104,1,2015,3,1,Saturday,2015-03,Large,Profitable
1054,CA-2015-110667,2015-04-04,2015-08-04,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,Chuck Magee,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,Not,11.16,2,0.0,4.3524,122,11.16,39.0,6.8076,0,2015,4,2,Saturday,2015-04,Small,Profitable
1055,CA-2015-110667,2015-04-04,2015-08-04,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,Chuck Magee,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Not,108.4,2,0.0,22.764,122,108.4,21.0,85.63600000000001,0,2015,4,2,Saturday,2015-04,Small,Profitable
1056,CA-2015-110667,2015-04-04,2015-08-04,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,Chuck Magee,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,Not,82.344,3,0.2,27.7911,122,82.344,33.75,54.552899999999994,1,2015,4,2,Saturday,2015-04,Medium,Profitable
1057,CA-2015-110667,2015-04-04,2015-08-04,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,Chuck Magee,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,Not,9.088,4,0.2,3.2944,122,9.088,36.25000000000001,5.7936,1,2015,4,2,Saturday,2015-04,Medium,Profitable
1058,CA-2017-167150,2017-10-12,2017-12-17,Standard Class,BP-11185,Ben Peterman,Corporate,United States,San Diego,California,92037,West,Anna Andreadi,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,Not,19.936,4,0.2,7.2268,66,19.936,36.25,12.7092,1,2017,10,4,Thursday,2017-10,Medium,Profitable
1059,CA-2017-167150,2017-10-12,2017-12-17,Standard Class,BP-11185,Ben Peterman,Corporate,United States,San Diego,California,92037,West,Anna Andreadi,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Not,65.568,2,0.2,22.9488,66,65.568,35.0,42.6192,1,2017,10,4,Thursday,2017-10,Small,Profitable
1060,CA-2016-105284,2016-11-24,2016-11-24,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,Not,4.416,3,0.2,1.6008,0,4.416,36.25,2.8152000000000004,1,2016,11,4,Thursday,2016-11,Medium,Profitable
1061,US-2015-125374,2015-03-23,2015-03-29,Standard Class,JD-16060,Julia Dunbar,Consumer,United States,Houston,Texas,77095,Central,Kelly Williams,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,Not,107.772,2,0.3,-29.2524,6,107.772,-27.142857142857142,137.0244,1,2015,3,1,Monday,2015-03,Small,Loss
1062,CA-2015-161263,2015-04-16,2015-04-21,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,Chuck Magee,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Not,45.216,3,0.2,4.5216,5,45.216,10.0,40.6944,1,2015,4,2,Thursday,2015-04,Medium,Profitable
1063,CA-2015-161263,2015-04-16,2015-04-21,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,Chuck Magee,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",Not,10.416,7,0.2,-2.2134,5,10.416,-21.25,12.6294,1,2015,4,2,Thursday,2015-04,Large,Loss
1064,CA-2015-161263,2015-04-16,2015-04-21,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,Chuck Magee,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,Not,7.872,3,0.2,1.2792,5,7.872,16.249999999999996,6.5928,1,2015,4,2,Thursday,2015-04,Medium,Profitable
1065,CA-2015-161263,2015-04-16,2015-04-21,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,Chuck Magee,TEC-PH-10002115,Technology,Phones,Plantronics 81402,Not,118.782,3,0.4,-27.7158,5,118.782,-23.333333333333336,146.49779999999998,1,2015,4,2,Thursday,2015-04,Medium,Loss
1066,CA-2015-161263,2015-04-16,2015-04-21,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,Chuck Magee,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,Not,1.448,1,0.2,0.2353,5,1.448,16.25,1.2127,1,2015,4,2,Thursday,2015-04,Small,Profitable
1067,CA-2015-161263,2015-04-16,2015-04-21,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,Chuck Magee,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",Not,55.47,5,0.7,-46.225,5,55.47,-83.33333333333334,101.695,1,2015,4,2,Thursday,2015-04,Medium,Loss
1068,CA-2016-157686,2016-01-10,2016-02-10,First Class,BD-11620,Brian DeCherney,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",Not,194.848,4,0.2,12.178,31,194.848,6.25,182.67000000000002,1,2016,1,1,Sunday,2016-01,Medium,Profitable
1069,US-2017-139955,2017-09-28,2017-09-30,Second Class,CM-12160,Charles McCrossin,Consumer,United States,Brownsville,Texas,78521,Central,Kelly Williams,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,Not,1.744,1,0.2,-0.3488,2,1.744,-20.0,2.0928,1,2017,9,3,Thursday,2017-09,Small,Loss
1070,US-2015-150161,2015-07-25,2015-07-29,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,Not,25.176,4,0.7,-18.4624,4,25.176,-73.33333333333333,43.6384,1,2015,7,3,Saturday,2015-07,Medium,Loss
1071,CA-2015-144652,2015-11-20,2015-11-26,Standard Class,SN-20560,Skye Norling,Home Office,United States,Los Angeles,California,90008,West,Anna Andreadi,OFF-AR-10003732,Office Supplies,Art,Newell 333,Not,19.46,7,0.0,5.0596,6,19.46,25.999999999999996,14.400400000000001,0,2015,11,4,Friday,2015-11,Large,Profitable
1072,CA-2016-152814,2016-04-28,2016-04-28,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Denver,Colorado,80219,West,Anna Andreadi,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,Yes,29.472,3,0.2,9.9468,0,29.472,33.75,19.5252,1,2016,4,2,Thursday,2016-04,Medium,Profitable
1073,CA-2017-106943,2017-11-14,2017-11-19,Standard Class,FO-14305,Frank Olsen,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,Not,8.64,2,0.2,3.024,5,8.64,35.0,5.6160000000000005,1,2017,11,4,Tuesday,2017-11,Small,Profitable
1074,CA-2016-134348,2016-12-11,2016-12-11,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Mesa,Arizona,85204,West,Anna Andreadi,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,Not,6.27,5,0.7,-4.598,0,6.27,-73.33333333333334,10.867999999999999,1,2016,12,4,Sunday,2016-12,Medium,Loss
